2021,6,13,早餐,無,412,true
2021,6,17,早餐,無,120,true
2021,6,13,早餐,無,987,true
2021,6,13,早餐,無,9,true
2021,6,12,晚餐,無,150,true
2021,6,22,早餐,無,123,true
2021,6,26,早餐,無,187,true
2021,6,28,早餐,無,150,true
2021,6,28,早餐,無,150,true
2021,6,28,午餐,無,120,true
2021,6,14,早餐,無,155,true
2021,6,14,早餐,無,157,true
2021,6,21,早餐,無,155,true
2021,6,21,早餐,無,158,true
2021,6,21,早餐,無,159,true
2021,6,23,早餐,無,155,true
2021,6,23,早餐,無,156,true
2021,6,23,早餐,無,157,true
2021,6,23,早餐,無,158,true
2021,6,30,早餐,無,58,true
2021,6,28,早餐,無,61,true
2021,6,14,早餐,無,55,true
2021,6,5,早餐,無,95,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,14,早餐,無,45,true
2021,6,17,早餐,無,151,true
2021,6,19,早餐,無,951,true
2021,6,20,早餐,無,5633,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
2021,6,20,早餐,無,123,true
